order_id,order_date,required_date,shipped_date,product_id,product_name,order_unit_price,quantity,discount,ship_via,freight,ship_name,ship_city,ship_country,shipper_id,shipper_name,category_id,category_name,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,supplier_id,supplier_name,supplier_city,supplier_country,customer_id,customer_name,customer_city,customer_country,lat,long,employee_id,employee_name,employee_title,employee_hire_date,employee_city,employee_country
11010,1998-04-09,1998-05-07,1998-04-21,7,Uncle Bob's Organic Dried Pears,30.0,20,0.0,2,28.71,Reggiani Caseifici,Reggio Emilia,Italy,2,United Package,7,Produce,12 - 1 lb pkgs.,30.0,15,0,10,0,3,Grandma Kelly's Homestead,Ann Arbor,USA,REGGC,Reggiani Caseifici,Reggio Emilia,Italy,4.187.194,1.256.738,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10398,1996-12-30,1997-01-27,1997-01-09,35,Steeleye Stout,14.4,30,0.0,3,89.16,Save-a-lot Markets,Boise,USA,3,Federal Shipping,1,Beverages,24 - 12 oz bottles,18.0,20,0,15,0,16,Bigfoot Breweries,Bend,USA,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10595,1997-07-10,1997-08-07,1997-07-14,35,Steeleye Stout,18.0,30,0.25,1,96.78,Ernst Handel,Graz,Austria,1,Speedy Express,1,Beverages,24 - 12 oz bottles,18.0,20,0,15,0,16,Bigfoot Breweries,Bend,USA,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
11035,1998-04-20,1998-05-18,1998-04-24,35,Steeleye Stout,18.0,60,0.0,2,0.17,Suprêmes délices,Charleroi,Belgium,2,United Package,1,Beverages,24 - 12 oz bottles,18.0,20,0,15,0,16,Bigfoot Breweries,Bend,USA,SUPRD,Suprêmes délices,Charleroi,Belgium,50.503.887,4.469.936,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10553,1997-05-30,1997-06-27,1997-06-03,35,Steeleye Stout,18.0,6,0.0,2,149.49,Wartian Herkku,Oulu,Finland,2,United Package,1,Beverages,24 - 12 oz bottles,18.0,20,0,15,0,16,Bigfoot Breweries,Bend,USA,WARTH,Wartian Herkku,Oulu,Finland,6.192.411,25.748.151,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10277,1996-08-09,1996-09-06,1996-08-13,62,Tarte au sucre,39.4,12,0.0,3,125.77,Morgenstern Gesundkost,Leipzig,Germany,3,Federal Shipping,3,Confections,48 pies,49.3,17,0,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,MORGK,Morgenstern Gesundkost,Leipzig,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10949,1998-03-13,1998-04-10,1998-03-17,62,Tarte au sucre,49.3,60,0.0,3,74.44,Bottom-Dollar Markets,Tsawassen,Canada,3,Federal Shipping,3,Confections,48 pies,49.3,17,0,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,56.130.366,-106.346.771,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10798,1997-12-26,1998-01-23,1998-01-05,62,Tarte au sucre,49.3,2,0.0,1,2.33,Island Trading,Cowes,UK,1,Speedy Express,3,Confections,48 pies,49.3,17,0,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,ISLAT,Island Trading,Cowes,UK,55.378.051,-3.435.973,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10691,1997-10-03,1997-11-14,1997-10-22,62,Tarte au sucre,49.3,48,0.0,2,810.05,QUICK-Stop,Cunewalde,Germany,2,United Package,3,Confections,48 pies,49.3,17,0,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10307,1996-09-17,1996-10-15,1996-09-25,62,Tarte au sucre,39.4,10,0.0,2,0.56,Lonesome Pine Restaurant,Portland,USA,2,United Package,3,Confections,48 pies,49.3,17,0,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,LONEP,Lonesome Pine Restaurant,Portland,USA,3.709.024,-95.712.891,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10339,1996-10-28,1996-11-25,1996-11-04,62,Tarte au sucre,39.4,28,0.0,2,15.66,Mère Paillarde,Montréal,Canada,2,United Package,3,Confections,48 pies,49.3,17,0,0,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,MEREP,Mère Paillarde,Montréal,Canada,56.130.366,-106.346.771,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10516,1997-04-24,1997-05-22,1997-05-01,41,Jack's New England Clam Chowder,9.65,80,0.1,3,62.78,Hungry Owl All-Night Grocers,Cork,Ireland,3,Federal Shipping,8,Seafood,12 - 12 oz cans,9.65,85,0,10,0,19,New England Seafood Cannery,Boston,USA,HUNGO,Hungry Owl All-Night Grocers,Cork,Ireland,5.341.291,-824.389,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
11014,1998-04-10,1998-05-08,1998-04-15,41,Jack's New England Clam Chowder,9.65,28,0.1,3,23.6,LINO-Delicateses,I. de Margarita,Venezuela,3,Federal Shipping,8,Seafood,12 - 12 oz cans,9.65,85,0,10,0,19,New England Seafood Cannery,Boston,USA,LINOD,LINO-Delicateses,I. de Margarita,Venezuela,642.375,-6.658.973,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10379,1996-12-11,1997-01-08,1996-12-13,41,Jack's New England Clam Chowder,7.7,8,0.1,1,45.03,Que Delícia,Rio de Janeiro,Brazil,1,Speedy Express,8,Seafood,12 - 12 oz cans,9.65,85,0,10,0,19,New England Seafood Cannery,Boston,USA,QUEDE,Que Delícia,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10989,1998-03-31,1998-04-28,1998-04-02,41,Jack's New England Clam Chowder,9.65,4,0.0,1,34.76,Que Delícia,Rio de Janeiro,Brazil,1,Speedy Express,8,Seafood,12 - 12 oz cans,9.65,85,0,10,0,19,New England Seafood Cannery,Boston,USA,QUEDE,Que Delícia,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10737,1997-11-11,1997-12-09,1997-11-18,41,Jack's New England Clam Chowder,9.65,12,0.0,2,7.79,Vins et alcools Chevalier,Reims,France,2,United Package,8,Seafood,12 - 12 oz cans,9.65,85,0,10,0,19,New England Seafood Cannery,Boston,USA,VINET,Vins et alcools Chevalier,Reims,France,46.227.638,2.213.749,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10657,1997-09-04,1997-10-02,1997-09-15,41,Jack's New England Clam Chowder,9.65,24,0.0,2,352.69,Save-a-lot Markets,Boise,USA,2,United Package,8,Seafood,12 - 12 oz cans,9.65,85,0,10,0,19,New England Seafood Cannery,Boston,USA,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10819,1998-01-07,1998-02-04,1998-01-16,43,Ipoh Coffee,46.0,7,0.0,3,19.76,Cactus Comidas para llevar,Buenos Aires,Argentina,3,Federal Shipping,1,Beverages,16 - 500 g tins,46.0,17,10,25,0,20,Leka Trading,Singapore,Singapore,CACTU,Cactus Comidas para llevar,Buenos Aires,Argentina,-38.416.097,-63.616.672,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10982,1998-03-27,1998-04-24,1998-04-08,43,Ipoh Coffee,46.0,9,0.0,1,14.01,Bottom-Dollar Markets,Tsawassen,Canada,1,Speedy Express,1,Beverages,16 - 500 g tins,46.0,17,10,25,0,20,Leka Trading,Singapore,Singapore,BOTTM,Bottom-Dollar Markets,Tsawassen,Canada,56.130.366,-106.346.771,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10673,1997-09-18,1997-10-16,1997-09-19,43,Ipoh Coffee,46.0,6,0.0,1,22.76,Wilman Kala,Helsinki,Finland,1,Speedy Express,1,Beverages,16 - 500 g tins,46.0,17,10,25,0,20,Leka Trading,Singapore,Singapore,WILMK,Wilman Kala,Helsinki,Finland,6.192.411,25.748.151,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10691,1997-10-03,1997-11-14,1997-10-22,43,Ipoh Coffee,46.0,40,0.0,2,810.05,QUICK-Stop,Cunewalde,Germany,2,United Package,1,Beverages,16 - 500 g tins,46.0,17,10,25,0,20,Leka Trading,Singapore,Singapore,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10312,1996-09-23,1996-10-21,1996-10-03,43,Ipoh Coffee,36.8,24,0.0,2,40.26,Die Wandernde Kuh,Stuttgart,Germany,2,United Package,1,Beverages,16 - 500 g tins,46.0,17,10,25,0,20,Leka Trading,Singapore,Singapore,WANDK,Die Wandernde Kuh,Stuttgart,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10990,1998-04-01,1998-05-13,1998-04-07,61,Sirop d'érable,28.5,66,0.15,3,117.61,Ernst Handel,Graz,Austria,3,Federal Shipping,2,Condiments,24 - 500 ml bottles,28.5,113,0,25,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10595,1997-07-10,1997-08-07,1997-07-14,61,Sirop d'érable,28.5,120,0.25,1,96.78,Ernst Handel,Graz,Austria,1,Speedy Express,2,Condiments,24 - 500 ml bottles,28.5,113,0,25,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
11042,1998-04-22,1998-05-06,1998-05-01,61,Sirop d'érable,28.5,4,0.0,1,29.99,Comércio Mineiro,Sao Paulo,Brazil,1,Speedy Express,2,Condiments,24 - 500 ml bottles,28.5,113,0,25,0,29,Forêts d'érables,Ste-Hyacinthe,Canada,COMMI,Comércio Mineiro,Sao Paulo,Brazil,-14.235.004,-5.192.528,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10404,1997-01-03,1997-01-31,1997-01-08,26,Gumbär Gummibärchen,24.9,30,0.05,1,155.97,Magazzini Alimentari Riuniti,Bergamo,Italy,1,Speedy Express,3,Confections,100 - 250 g bags,31.23,15,0,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,4.187.194,1.256.738,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10686,1997-09-30,1997-10-28,1997-10-08,26,Gumbär Gummibärchen,31.23,15,0.0,1,96.5,Piccolo und mehr,Salzburg,Austria,1,Speedy Express,3,Confections,100 - 250 g bags,31.23,15,0,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,PICCO,Piccolo und mehr,Salzburg,Austria,47.516.231,14.550.072,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10422,1997-01-22,1997-02-19,1997-01-31,26,Gumbär Gummibärchen,24.9,2,0.0,1,3.02,Franchi S.p.A.,Torino,Italy,1,Speedy Express,3,Confections,100 - 250 g bags,31.23,15,0,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,FRANS,Franchi S.p.A.,Torino,Italy,4.187.194,1.256.738,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10487,1997-03-26,1997-04-23,1997-03-28,26,Gumbär Gummibärchen,24.9,30,0.0,2,71.07,Queen Cozinha,Sao Paulo,Brazil,2,United Package,3,Confections,100 - 250 g bags,31.23,15,0,0,0,11,Heli Süßwaren GmbH & Co. KG,Berlin,Germany,QUEEN,Queen Cozinha,Sao Paulo,Brazil,-14.235.004,-5.192.528,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10277,1996-08-09,1996-09-06,1996-08-13,28,Rössle Sauerkraut,36.4,20,0.0,3,125.77,Morgenstern Gesundkost,Leipzig,Germany,3,Federal Shipping,7,Produce,25 - 825 g cans,45.6,26,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,MORGK,Morgenstern Gesundkost,Leipzig,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10368,1996-11-29,1996-12-27,1996-12-02,28,Rössle Sauerkraut,36.4,13,0.1,2,101.95,Ernst Handel,Graz,Austria,2,United Package,7,Produce,25 - 825 g cans,45.6,26,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10312,1996-09-23,1996-10-21,1996-10-03,28,Rössle Sauerkraut,36.4,4,0.0,2,40.26,Die Wandernde Kuh,Stuttgart,Germany,2,United Package,7,Produce,25 - 825 g cans,45.6,26,0,0,1,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,WANDK,Die Wandernde Kuh,Stuttgart,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10781,1997-12-17,1998-01-14,1997-12-19,56,Gnocchi di nonna Alice,38.0,20,0.2,3,73.16,Wartian Herkku,Oulu,Finland,3,Federal Shipping,5,Grains/Cereals,24 - 250 g pkgs.,38.0,21,10,30,0,26,Pasta Buttini s.r.l.,Salerno,Italy,WARTH,Wartian Herkku,Oulu,Finland,6.192.411,25.748.151,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10471,1997-03-11,1997-04-08,1997-03-18,56,Gnocchi di nonna Alice,30.4,20,0.0,3,45.59,B's Beverages,London,UK,3,Federal Shipping,5,Grains/Cereals,24 - 250 g pkgs.,38.0,21,10,30,0,26,Pasta Buttini s.r.l.,Salerno,Italy,BSBEV,B's Beverages,London,UK,55.378.051,-3.435.973,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10808,1998-01-01,1998-01-29,1998-01-09,56,Gnocchi di nonna Alice,38.0,20,0.15,3,45.53,Old World Delicatessen,Anchorage,USA,3,Federal Shipping,5,Grains/Cereals,24 - 250 g pkgs.,38.0,21,10,30,0,26,Pasta Buttini s.r.l.,Salerno,Italy,OLDWO,Old World Delicatessen,Anchorage,USA,3.709.024,-95.712.891,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10727,1997-11-03,1997-12-01,1997-12-05,56,Gnocchi di nonna Alice,38.0,10,0.05,1,89.9,Reggiani Caseifici,Reggio Emilia,Italy,1,Speedy Express,5,Grains/Cereals,24 - 250 g pkgs.,38.0,21,10,30,0,26,Pasta Buttini s.r.l.,Salerno,Italy,REGGC,Reggiani Caseifici,Reggio Emilia,Italy,4.187.194,1.256.738,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10295,1996-09-02,1996-09-30,1996-09-10,56,Gnocchi di nonna Alice,30.4,4,0.0,2,1.15,Vins et alcools Chevalier,Reims,France,2,United Package,5,Grains/Cereals,24 - 250 g pkgs.,38.0,21,10,30,0,26,Pasta Buttini s.r.l.,Salerno,Italy,VINET,Vins et alcools Chevalier,Reims,France,46.227.638,2.213.749,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10657,1997-09-04,1997-10-02,1997-09-15,56,Gnocchi di nonna Alice,38.0,45,0.0,2,352.69,Save-a-lot Markets,Boise,USA,2,United Package,5,Grains/Cereals,24 - 250 g pkgs.,38.0,21,10,30,0,26,Pasta Buttini s.r.l.,Salerno,Italy,SAVEA,Save-a-lot Markets,Boise,USA,3.709.024,-95.712.891,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10541,1997-05-19,1997-06-16,1997-05-29,71,Flotemysost,21.5,9,0.1,1,68.65,Hanari Carnes,Rio de Janeiro,Brazil,1,Speedy Express,4,Dairy Products,10 - 500 g pkgs.,21.5,26,0,0,0,15,Norske Meierier,Sandvika,Norway,HANAR,Hanari Carnes,Rio de Janeiro,Brazil,-14.235.004,-5.192.528,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10407,1997-01-07,1997-02-04,1997-01-30,71,Flotemysost,17.2,15,0.0,2,91.48,Ottilies Käseladen,Köln,Germany,2,United Package,4,Dairy Products,10 - 500 g pkgs.,21.5,26,0,0,0,15,Norske Meierier,Sandvika,Norway,OTTIK,Ottilies Käseladen,Köln,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10414,1997-01-14,1997-02-11,1997-01-17,19,Teatime Chocolate Biscuits,7.3,18,0.05,3,21.48,Familia Arquibaldo,Sao Paulo,Brazil,3,Federal Shipping,3,Confections,10 boxes x 12 pieces,9.2,25,0,5,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,FAMIA,Familia Arquibaldo,Sao Paulo,Brazil,-14.235.004,-5.192.528,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10967,1998-03-23,1998-04-20,1998-04-02,19,Teatime Chocolate Biscuits,9.2,12,0.0,2,62.22,Toms Spezialitäten,Münster,Germany,2,United Package,3,Confections,10 boxes x 12 pieces,9.2,25,0,5,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,TOMSP,Toms Spezialitäten,Münster,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10345,1996-11-04,1996-12-02,1996-11-11,19,Teatime Chocolate Biscuits,7.3,80,0.0,2,249.06,QUICK-Stop,Cunewalde,Germany,2,United Package,3,Confections,10 boxes x 12 pieces,9.2,25,0,5,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,QUICK,QUICK-Stop,Cunewalde,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10676,1997-09-22,1997-10-20,1997-09-29,19,Teatime Chocolate Biscuits,9.2,7,0.0,2,2.01,Tortuga Restaurante,México D.F.,Mexico,2,United Package,3,Confections,10 boxes x 12 pieces,9.2,25,0,5,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,TORTU,Tortuga Restaurante,México D.F.,Mexico,23.634.501,-102.552.784,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10487,1997-03-26,1997-04-23,1997-03-28,19,Teatime Chocolate Biscuits,7.3,5,0.0,2,71.07,Queen Cozinha,Sao Paulo,Brazil,2,United Package,3,Confections,10 boxes x 12 pieces,9.2,25,0,5,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,QUEEN,Queen Cozinha,Sao Paulo,Brazil,-14.235.004,-5.192.528,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10846,1998-01-22,1998-03-05,1998-01-23,4,Chef Anton's Cajun Seasoning,22.0,21,0.0,3,56.46,Suprêmes délices,Charleroi,Belgium,3,Federal Shipping,2,Condiments,48 - 6 oz jars,22.0,53,0,0,0,2,New Orleans Cajun Delights,New Orleans,USA,SUPRD,Suprêmes délices,Charleroi,Belgium,50.503.887,4.469.936,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
11000,1998-04-06,1998-05-04,1998-04-14,4,Chef Anton's Cajun Seasoning,22.0,25,0.25,3,55.12,Rattlesnake Canyon Grocery,Albuquerque,USA,3,Federal Shipping,2,Condiments,48 - 6 oz jars,22.0,53,0,0,0,2,New Orleans Cajun Delights,New Orleans,USA,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,3.709.024,-95.712.891,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10339,1996-10-28,1996-11-25,1996-11-04,4,Chef Anton's Cajun Seasoning,17.6,10,0.0,2,15.66,Mère Paillarde,Montréal,Canada,2,United Package,2,Condiments,48 - 6 oz jars,22.0,53,0,0,0,2,New Orleans Cajun Delights,New Orleans,USA,MEREP,Mère Paillarde,Montréal,Canada,56.130.366,-106.346.771,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10846,1998-01-22,1998-03-05,1998-01-23,70,Outback Lager,15.0,30,0.0,3,56.46,Suprêmes délices,Charleroi,Belgium,3,Federal Shipping,1,Beverages,24 - 355 ml bottles,15.0,15,10,30,0,7,"Pavlova, Ltd.",Melbourne,Australia,SUPRD,Suprêmes délices,Charleroi,Belgium,50.503.887,4.469.936,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10810,1998-01-01,1998-01-29,1998-01-07,70,Outback Lager,15.0,5,0.0,3,4.33,Laughing Bacchus Wine Cellars,Vancouver,Canada,3,Federal Shipping,1,Beverages,24 - 355 ml bottles,15.0,15,10,30,0,7,"Pavlova, Ltd.",Melbourne,Australia,LAUGB,Laughing Bacchus Wine Cellars,Vancouver,Canada,56.130.366,-106.346.771,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10265,1996-07-25,1996-08-22,1996-08-12,70,Outback Lager,12.0,20,0.0,1,55.28,Blondel père et fils,Strasbourg,France,1,Speedy Express,1,Beverages,24 - 355 ml bottles,15.0,15,10,30,0,7,"Pavlova, Ltd.",Melbourne,Australia,BLONP,Blondesddsl père et fils,Strasbourg,France,46.227.638,2.213.749,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10780,1997-12-16,1997-12-30,1997-12-25,70,Outback Lager,15.0,35,0.0,1,42.13,LILA-Supermercado,Barquisimeto,Venezuela,1,Speedy Express,1,Beverages,24 - 355 ml bottles,15.0,15,10,30,0,7,"Pavlova, Ltd.",Melbourne,Australia,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,642.375,-6.658.973,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10858,1998-01-29,1998-02-26,1998-02-03,70,Outback Lager,15.0,4,0.0,1,52.51,La corne d'abondance,Versailles,France,1,Speedy Express,1,Beverages,24 - 355 ml bottles,15.0,15,10,30,0,7,"Pavlova, Ltd.",Melbourne,Australia,LACOR,La corne d'abondance,Versailles,France,46.227.638,2.213.749,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10846,1998-01-22,1998-03-05,1998-01-23,74,Longlife Tofu,10.0,20,0.0,3,56.46,Suprêmes délices,Charleroi,Belgium,3,Federal Shipping,7,Produce,5 kg pkg.,10.0,4,20,5,0,4,Tokyo Traders,Tokyo,Japan,SUPRD,Suprêmes délices,Charleroi,Belgium,50.503.887,4.469.936,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10781,1997-12-17,1998-01-14,1997-12-19,74,Longlife Tofu,10.0,35,0.0,3,73.16,Wartian Herkku,Oulu,Finland,3,Federal Shipping,7,Produce,5 kg pkg.,10.0,4,20,5,0,4,Tokyo Traders,Tokyo,Japan,WARTH,Wartian Herkku,Oulu,Finland,6.192.411,25.748.151,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10327,1996-10-11,1996-11-08,1996-10-14,2,Chang,15.2,25,0.2,1,63.36,Folk och fä HB,Bräcke,Sweden,1,Speedy Express,1,Beverages,24 - 12 oz bottles,19.0,17,40,25,1,1,Exotic Liquids,London,UK,FOLKO,Folk och fä HB,Bräcke,Sweden,60.128.161,18.643.501,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
11070,1998-05-05,1998-06-02,,2,Chang,19.0,20,0.15,1,136.0,Lehmanns Marktstand,Frankfurt a.M.,Germany,1,Speedy Express,1,Beverages,24 - 12 oz bottles,19.0,17,40,25,1,1,Exotic Liquids,London,UK,LEHMS,Lehmanns Marktstand,Frankfurt a.M.,Germany,51.165.691,10.451.526,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10787,1997-12-19,1998-01-02,1997-12-26,2,Chang,19.0,15,0.05,1,249.93,La maison d'Asie,Toulouse,France,1,Speedy Express,1,Beverages,24 - 12 oz bottles,19.0,17,40,25,1,1,Exotic Liquids,London,UK,LAMAI,La maison d'Asie,Toulouse,France,46.227.638,2.213.749,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10939,1998-03-10,1998-04-07,1998-03-13,2,Chang,19.0,10,0.15,2,76.33,Magazzini Alimentari Riuniti,Bergamo,Italy,2,United Package,1,Beverages,24 - 12 oz bottles,19.0,17,40,25,1,1,Exotic Liquids,London,UK,MAGAA,Magazzini Alimentari Riuniti,Bergamo,Italy,4.187.194,1.256.738,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
11000,1998-04-06,1998-05-04,1998-04-14,77,Original Frankfurter grüne Soße,13.0,30,0.0,3,55.12,Rattlesnake Canyon Grocery,Albuquerque,USA,3,Federal Shipping,2,Condiments,12 boxes,13.0,32,0,15,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,RATTC,Rattlesnake Canyon Grocery,Albuquerque,USA,3.709.024,-95.712.891,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10780,1997-12-16,1997-12-30,1997-12-25,77,Original Frankfurter grüne Soße,13.0,15,0.0,1,42.13,LILA-Supermercado,Barquisimeto,Venezuela,1,Speedy Express,2,Condiments,12 boxes,13.0,32,0,15,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,LILAS,LILA-Supermercado,Barquisimeto,Venezuela,642.375,-6.658.973,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
11015,1998-04-10,1998-04-24,1998-04-20,77,Original Frankfurter grüne Soße,13.0,18,0.0,2,4.62,Santé Gourmet,Stavern,Norway,2,United Package,2,Condiments,12 boxes,13.0,32,0,15,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,SANTG,Santé Gourmet,Stavern,Norway,60.472.024,8.468.946,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
11060,1998-04-30,1998-05-28,1998-05-04,77,Original Frankfurter grüne Soße,13.0,10,0.0,2,10.98,Franchi S.p.A.,Torino,Italy,2,United Package,2,Condiments,12 boxes,13.0,32,0,15,0,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,Germany,FRANS,Franchi S.p.A.,Torino,Italy,4.187.194,1.256.738,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10990,1998-04-01,1998-05-13,1998-04-07,21,Sir Rodney's Scones,10.0,65,0.0,3,117.61,Ernst Handel,Graz,Austria,3,Federal Shipping,3,Confections,24 pkgs. x 4 pieces,10.0,3,40,5,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
10368,1996-11-29,1996-12-27,1996-12-02,21,Sir Rodney's Scones,8.0,5,0.1,2,101.95,Ernst Handel,Graz,Austria,2,United Package,3,Confections,24 pkgs. x 4 pieces,10.0,3,40,5,0,8,"Specialty Biscuits, Ltd.",Manchester,UK,ERNSH,Ernst Handel,Graz,Austria,47.516.231,14.550.072,2,Fuller Andrew,"Vice President, Sales",1992-08-14,Tacoma,USA
