order_id,order_date,required_date,shipped_date,ship_via,freight,ship_name,ship_city,ship_country,product_id,order_unit_price,quantity,discount,product_name,quantity_per_unit,product_unit_price,units_in_stock,units_on_order,reorder_level,discontinued,category_id,category_name,supplier_id,supplier_name,supplier_city,customer_id,supplier_country,customer_name,customer_city,customer_country,employee_id,employee_name,employee_title,employee_hire_date,employee_city,employee_country
10941,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,Boise,USA,62,49.3,30,0.25,Tarte au sucre,48 pies,49.3,17,0,0,0,3,Confections,29,Forêts d'érables,Ste-Hyacinthe,SAVEA,Canada,Save-a-lot Markets,Boise,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10678,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,Boise,USA,12,38.0,100,0.0,Queso Manchego La Pastora,10 - 500 g pkgs.,38.0,86,0,0,0,4,Dairy Products,5,Cooperativa de Quesos 'Las Cabras',Oviedo,SAVEA,Spain,Save-a-lot Markets,Boise,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
11030,1998-04-17,1998-05-15,1998-04-27,2,830.75,Save-a-lot Markets,Boise,USA,29,123.79,60,0.25,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,0,0,0,1,6,Meat/Poultry,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,SAVEA,Germany,Save-a-lot Markets,Boise,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10678,1997-09-23,1997-10-21,1997-10-16,3,388.98,Save-a-lot Markets,Boise,USA,54,7.45,30,0.0,Tourtière,16 pies,7.45,21,0,10,0,6,Meat/Poultry,25,Ma Maison,Montréal,SAVEA,Canada,Save-a-lot Markets,Boise,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10941,1998-03-11,1998-04-08,1998-03-20,2,400.81,Save-a-lot Markets,Boise,USA,68,12.5,80,0.25,Scottish Longbreads,10 boxes x 8 pieces,12.5,6,10,15,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,SAVEA,UK,Save-a-lot Markets,Boise,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10923,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d'Asie,Toulouse,France,42,14.0,10,0.2,Singaporean Hokkien Fried Mee,32 - 1 kg pkgs.,14.0,26,0,0,1,5,Grains/Cereals,20,Leka Trading,Singapore,LAMAI,Singapore,La maison d'Asie,Toulouse,France,7,King Robert,Sales Representative,1994-01-02,London,UK
11051,1998-04-27,1998-05-25,,3,2.79,La maison d'Asie,Toulouse,France,24,4.5,10,0.2,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,LAMAI,Brazil,La maison d'Asie,Toulouse,France,7,King Robert,Sales Representative,1994-01-02,London,UK
10923,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d'Asie,Toulouse,France,43,46.0,10,0.2,Ipoh Coffee,16 - 500 g tins,46.0,17,10,25,0,1,Beverages,20,Leka Trading,Singapore,LAMAI,Singapore,La maison d'Asie,Toulouse,France,7,King Robert,Sales Representative,1994-01-02,London,UK
10923,1998-03-03,1998-04-14,1998-03-13,3,68.26,La maison d'Asie,Toulouse,France,67,14.0,24,0.2,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,52,0,10,0,1,Beverages,16,Bigfoot Breweries,Bend,LAMAI,USA,La maison d'Asie,Toulouse,France,7,King Robert,Sales Representative,1994-01-02,London,UK
10336,1996-10-23,1996-11-20,1996-10-25,2,15.51,Princesa Isabel Vinhos,Lisboa,Portugal,4,17.6,18,0.1,Chef Anton's Cajun Seasoning,48 - 6 oz jars,22.0,53,0,0,0,2,Condiments,2,New Orleans Cajun Delights,New Orleans,PRINI,USA,Princesa Isabel Vinhos,Lisboa,Portugal,7,King Robert,Sales Representative,1994-01-02,London,UK
11066,1998-05-01,1998-05-29,1998-05-04,2,44.72,White Clover Markets,Seattle,USA,16,17.45,3,0.0,Pavlova,32 - 500 g boxes,17.45,29,0,10,0,3,Confections,7,"Pavlova, Ltd.",Melbourne,WHITC,Australia,White Clover Markets,Seattle,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10483,1997-03-24,1997-04-21,1997-04-25,2,15.28,White Clover Markets,Seattle,USA,77,10.4,30,0.05,Original Frankfurter grüne Soße,12 boxes,13.0,32,0,15,0,2,Condiments,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,WHITC,Germany,White Clover Markets,Seattle,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
11066,1998-05-01,1998-05-29,1998-05-04,2,44.72,White Clover Markets,Seattle,USA,19,9.2,42,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,25,0,5,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,WHITC,UK,White Clover Markets,Seattle,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10483,1997-03-24,1997-04-21,1997-04-25,2,15.28,White Clover Markets,Seattle,USA,34,11.2,35,0.05,Sasquatch Ale,24 - 12 oz bottles,14.0,111,0,15,0,1,Beverages,16,Bigfoot Breweries,Bend,WHITC,USA,White Clover Markets,Seattle,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
11066,1998-05-01,1998-05-29,1998-05-04,2,44.72,White Clover Markets,Seattle,USA,34,14.0,35,0.0,Sasquatch Ale,24 - 12 oz bottles,14.0,111,0,15,0,1,Beverages,16,Bigfoot Breweries,Bend,WHITC,USA,White Clover Markets,Seattle,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10848,1998-01-23,1998-02-20,1998-01-29,2,38.24,Consolidated Holdings,London,UK,5,21.35,30,0.0,Chef Anton's Gumbo Mix,36 boxes,21.35,0,0,0,1,2,Condiments,2,New Orleans Cajun Delights,New Orleans,CONSH,USA,Consolidated Holdings,London,UK,7,King Robert,Sales Representative,1994-01-02,London,UK
10848,1998-01-23,1998-02-20,1998-01-29,2,38.24,Consolidated Holdings,London,UK,9,97.0,3,0.0,Mishi Kobe Niku,18 - 500 g pkgs.,97.0,29,0,0,1,6,Meat/Poultry,4,Tokyo Traders,Tokyo,CONSH,Japan,Consolidated Holdings,London,UK,7,King Robert,Sales Representative,1994-01-02,London,UK
10666,1997-09-12,1997-10-10,1997-09-22,2,232.42,Richter Supermarkt,Genève,Switzerland,65,21.05,10,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,2,Condiments,2,New Orleans Cajun Delights,New Orleans,RICSU,USA,Richter Supermarkt,Genève,Switzerland,7,King Robert,Sales Representative,1994-01-02,London,UK
11033,1998-04-17,1998-05-15,1998-04-23,3,84.74,Richter Supermarkt,Genève,Switzerland,53,32.8,70,0.1,Perth Pasties,48 pieces,32.8,0,0,0,1,6,Meat/Poultry,24,"G'day, Mate",Sydney,RICSU,Australia,Richter Supermarkt,Genève,Switzerland,7,King Robert,Sales Representative,1994-01-02,London,UK
10666,1997-09-12,1997-10-10,1997-09-22,2,232.42,Richter Supermarkt,Genève,Switzerland,29,123.79,36,0.0,Thüringer Rostbratwurst,50 bags x 30 sausgs.,123.79,0,0,0,1,6,Meat/Poultry,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,RICSU,Germany,Richter Supermarkt,Genève,Switzerland,7,King Robert,Sales Representative,1994-01-02,London,UK
11033,1998-04-17,1998-05-15,1998-04-23,3,84.74,Richter Supermarkt,Genève,Switzerland,69,36.0,36,0.1,Gudbrandsdalsost,10 kg pkg.,36.0,26,0,15,0,4,Dairy Products,15,Norske Meierier,Sandvika,RICSU,Norway,Richter Supermarkt,Genève,Switzerland,7,King Robert,Sales Representative,1994-01-02,London,UK
10289,1996-08-26,1996-09-23,1996-08-28,3,22.77,B's Beverages,London,UK,3,8.0,30,0.0,Aniseed Syrup,12 - 550 ml bottles,10.0,13,70,25,0,2,Condiments,1,Exotic Liquids,London,BSBEV,UK,B's Beverages,London,UK,7,King Robert,Sales Representative,1994-01-02,London,UK
10289,1996-08-26,1996-09-23,1996-08-28,3,22.77,B's Beverages,London,UK,64,26.6,9,0.0,Wimmers gute Semmelknödel,20 bags x 4 pieces,33.25,22,80,30,0,5,Grains/Cereals,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,BSBEV,Germany,B's Beverages,London,UK,7,King Robert,Sales Representative,1994-01-02,London,UK
10341,1996-10-29,1996-11-26,1996-11-05,3,26.78,Simons bistro,Kobenhavn,Denmark,33,2.0,8,0.0,Geitost,500 g,2.5,112,0,20,0,4,Dairy Products,15,Norske Meierier,Sandvika,SIMOB,Norway,Simons bistro,Kobenhavn,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
11074,1998-05-06,1998-06-03,,2,18.44,Simons bistro,Kobenhavn,Denmark,16,17.45,14,0.05,Pavlova,32 - 500 g boxes,17.45,29,0,10,0,3,Confections,7,"Pavlova, Ltd.",Melbourne,SIMOB,Australia,Simons bistro,Kobenhavn,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
10341,1996-10-29,1996-11-26,1996-11-05,3,26.78,Simons bistro,Kobenhavn,Denmark,59,44.0,9,0.15,Raclette Courdavault,5 kg pkg.,55.0,79,0,0,0,4,Dairy Products,28,Gai pâturage,Annecy,SIMOB,France,Simons bistro,Kobenhavn,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
10642,1997-08-22,1997-09-19,1997-09-05,3,41.89,Simons bistro,Kobenhavn,Denmark,21,10.0,30,0.2,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,3,40,5,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,SIMOB,UK,Simons bistro,Kobenhavn,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
10642,1997-08-22,1997-09-19,1997-09-05,3,41.89,Simons bistro,Kobenhavn,Denmark,61,28.5,20,0.2,Sirop d'érable,24 - 500 ml bottles,28.5,113,0,25,0,2,Condiments,29,Forêts d'érables,Ste-Hyacinthe,SIMOB,Canada,Simons bistro,Kobenhavn,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
10896,1998-02-19,1998-03-19,1998-02-27,3,32.45,Maison Dewey,Bruxelles,Belgium,56,38.0,16,0.0,Gnocchi di nonna Alice,24 - 250 g pkgs.,38.0,21,10,30,0,5,Grains/Cereals,26,Pasta Buttini s.r.l.,Salerno,MAISD,Italy,Maison Dewey,Bruxelles,Belgium,7,King Robert,Sales Representative,1994-01-02,London,UK
10896,1998-02-19,1998-03-19,1998-02-27,3,32.45,Maison Dewey,Bruxelles,Belgium,45,9.5,15,0.0,Rogede sild,1k pkg.,9.5,5,70,15,0,8,Seafood,21,Lyngbysild,Lyngby,MAISD,Denmark,Maison Dewey,Bruxelles,Belgium,7,King Robert,Sales Representative,1994-01-02,London,UK
10496,1997-04-04,1997-05-02,1997-04-07,2,46.77,Tradiçao Hipermercados,Sao Paulo,Brazil,31,10.0,20,0.05,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,70,20,0,4,Dairy Products,14,Formaggi Fortini s.r.l.,Ravenna,TRADH,Italy,Tradição Hipermercados,Sao Paulo,Brazil,7,King Robert,Sales Representative,1994-01-02,London,UK
10349,1996-11-08,1996-12-06,1996-11-15,1,8.63,Split Rail Beer & Ale,Lander,USA,54,5.9,24,0.0,Tourtière,16 pies,7.45,21,0,10,0,6,Meat/Poultry,25,Ma Maison,Montréal,SPLIR,Canada,Split Rail Beer & Ale,Lander,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10303,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina Típica,Sevilla,Spain,65,16.8,30,0.1,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,2,Condiments,2,New Orleans Cajun Delights,New Orleans,GODOS,USA,Godos Cocina Típica,Sevilla,Spain,7,King Robert,Sales Representative,1994-01-02,London,UK
10550,1997-05-28,1997-06-25,1997-06-06,3,4.32,Godos Cocina Típica,Sevilla,Spain,21,10.0,6,0.1,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,3,40,5,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,GODOS,UK,Godos Cocina Típica,Sevilla,Spain,7,King Robert,Sales Representative,1994-01-02,London,UK
11037,1998-04-21,1998-05-19,1998-04-27,1,3.2,Godos Cocina Típica,Sevilla,Spain,70,15.0,4,0.0,Outback Lager,24 - 355 ml bottles,15.0,15,10,30,0,1,Beverages,7,"Pavlova, Ltd.",Melbourne,GODOS,Australia,Godos Cocina Típica,Sevilla,Spain,7,King Robert,Sales Representative,1994-01-02,London,UK
10550,1997-05-28,1997-06-25,1997-06-06,3,4.32,Godos Cocina Típica,Sevilla,Spain,17,39.0,8,0.1,Alice Mutton,20 - 1 kg tins,39.0,0,0,0,1,6,Meat/Poultry,7,"Pavlova, Ltd.",Melbourne,GODOS,Australia,Godos Cocina Típica,Sevilla,Spain,7,King Robert,Sales Representative,1994-01-02,London,UK
10303,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina Típica,Sevilla,Spain,40,14.7,40,0.1,Boston Crab Meat,24 - 4 oz tins,18.4,123,0,30,0,8,Seafood,19,New England Seafood Cannery,Boston,GODOS,USA,Godos Cocina Típica,Sevilla,Spain,7,King Robert,Sales Representative,1994-01-02,London,UK
10550,1997-05-28,1997-06-25,1997-06-06,3,4.32,Godos Cocina Típica,Sevilla,Spain,19,9.2,10,0.0,Teatime Chocolate Biscuits,10 boxes x 12 pieces,9.2,25,0,5,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,GODOS,UK,Godos Cocina Típica,Sevilla,Spain,7,King Robert,Sales Representative,1994-01-02,London,UK
10303,1996-09-11,1996-10-09,1996-09-18,2,107.83,Godos Cocina Típica,Sevilla,Spain,68,10.0,15,0.1,Scottish Longbreads,10 boxes x 8 pieces,12.5,6,10,15,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,GODOS,UK,Godos Cocina Típica,Sevilla,Spain,7,King Robert,Sales Representative,1994-01-02,London,UK
10550,1997-05-28,1997-06-25,1997-06-06,3,4.32,Godos Cocina Típica,Sevilla,Spain,61,28.5,10,0.1,Sirop d'érable,24 - 500 ml bottles,28.5,113,0,25,0,2,Condiments,29,Forêts d'érables,Ste-Hyacinthe,GODOS,Canada,Godos Cocina Típica,Sevilla,Spain,7,King Robert,Sales Representative,1994-01-02,London,UK
10937,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Buenos Aires,Argentina,28,45.6,8,0.0,Rössle Sauerkraut,25 - 825 g cans,45.6,26,0,0,1,7,Produce,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,CACTU,Germany,Cactus Comidas para llevar,Buenos Aires,Argentina,7,King Robert,Sales Representative,1994-01-02,London,UK
10937,1998-03-10,1998-03-24,1998-03-13,3,31.51,Cactus Comidas para llevar,Buenos Aires,Argentina,34,14.0,20,0.0,Sasquatch Ale,24 - 12 oz bottles,14.0,111,0,15,0,1,Beverages,16,Bigfoot Breweries,Bend,CACTU,USA,Cactus Comidas para llevar,Buenos Aires,Argentina,7,King Robert,Sales Representative,1994-01-02,London,UK
10512,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,Sao Paulo,Brazil,60,34.0,12,0.15,Camembert Pierrot,15 - 300 g rounds,34.0,19,0,0,0,4,Dairy Products,28,Gai pâturage,Annecy,FAMIA,France,Familia Arquibaldo,Sao Paulo,Brazil,7,King Robert,Sales Representative,1994-01-02,London,UK
10512,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,Sao Paulo,Brazil,24,4.5,10,0.15,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,FAMIA,Brazil,Familia Arquibaldo,Sao Paulo,Brazil,7,King Robert,Sales Representative,1994-01-02,London,UK
10512,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,Sao Paulo,Brazil,46,12.0,9,0.15,Spegesild,4 - 450 g glasses,12.0,95,0,0,0,8,Seafood,21,Lyngbysild,Lyngby,FAMIA,Denmark,Familia Arquibaldo,Sao Paulo,Brazil,7,King Robert,Sales Representative,1994-01-02,London,UK
10512,1997-04-21,1997-05-19,1997-04-24,2,3.53,Familia Arquibaldo,Sao Paulo,Brazil,47,9.5,6,0.15,Zaanse koeken,10 - 4 oz boxes,9.5,36,0,0,0,3,Confections,22,Zaanse Snoepfabriek,Zaandam,FAMIA,Netherlands,Familia Arquibaldo,Sao Paulo,Brazil,7,King Robert,Sales Representative,1994-01-02,London,UK
10367,1996-11-28,1996-12-26,1996-12-02,3,13.55,Vaffeljernet,Århus,Denmark,65,16.8,15,0.0,Louisiana Fiery Hot Pepper Sauce,32 - 8 oz bottles,21.05,76,0,0,0,2,Condiments,2,New Orleans Cajun Delights,New Orleans,VAFFE,USA,Vaffeljernet,Århus,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
10367,1996-11-28,1996-12-26,1996-12-02,3,13.55,Vaffeljernet,Århus,Denmark,77,10.4,7,0.0,Original Frankfurter grüne Soße,12 boxes,13.0,32,0,15,0,2,Condiments,12,Plutzer Lebensmittelgroßmärkte AG,Frankfurt,VAFFE,Germany,Vaffeljernet,Århus,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
10367,1996-11-28,1996-12-26,1996-12-02,3,13.55,Vaffeljernet,Århus,Denmark,34,11.2,36,0.0,Sasquatch Ale,24 - 12 oz bottles,14.0,111,0,15,0,1,Beverages,16,Bigfoot Breweries,Bend,VAFFE,USA,Vaffeljernet,Århus,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
10367,1996-11-28,1996-12-26,1996-12-02,3,13.55,Vaffeljernet,Århus,Denmark,54,5.9,18,0.0,Tourtière,16 pies,7.45,21,0,10,0,6,Meat/Poultry,25,Ma Maison,Montréal,VAFFE,Canada,Vaffeljernet,Århus,Denmark,7,King Robert,Sales Representative,1994-01-02,London,UK
10520,1997-04-29,1997-05-27,1997-05-01,1,13.37,Santé Gourmet,Stavern,Norway,24,4.5,8,0.0,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,SANTG,Brazil,Santé Gourmet,Stavern,Norway,7,King Robert,Sales Representative,1994-01-02,London,UK
10520,1997-04-29,1997-05-27,1997-05-01,1,13.37,Santé Gourmet,Stavern,Norway,53,32.8,5,0.0,Perth Pasties,48 pieces,32.8,0,0,0,1,6,Meat/Poultry,24,"G'day, Mate",Sydney,SANTG,Australia,Santé Gourmet,Stavern,Norway,7,King Robert,Sales Representative,1994-01-02,London,UK
10639,1997-08-20,1997-09-17,1997-08-27,3,38.64,Santé Gourmet,Stavern,Norway,18,62.5,8,0.0,Carnarvon Tigers,16 kg pkg.,62.5,42,0,0,0,8,Seafood,7,"Pavlova, Ltd.",Melbourne,SANTG,Australia,Santé Gourmet,Stavern,Norway,7,King Robert,Sales Representative,1994-01-02,London,UK
10513,1997-04-22,1997-06-03,1997-04-28,1,105.65,Die Wandernde Kuh,Stuttgart,Germany,32,32.0,50,0.2,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,9,40,25,0,4,Dairy Products,14,Formaggi Fortini s.r.l.,Ravenna,WANDK,Italy,Die Wandernde Kuh,Stuttgart,Germany,7,King Robert,Sales Representative,1994-01-02,London,UK
10513,1997-04-22,1997-06-03,1997-04-28,1,105.65,Die Wandernde Kuh,Stuttgart,Germany,21,10.0,40,0.2,Sir Rodney's Scones,24 pkgs. x 4 pieces,10.0,3,40,5,0,3,Confections,8,"Specialty Biscuits, Ltd.",Manchester,WANDK,UK,Die Wandernde Kuh,Stuttgart,Germany,7,King Robert,Sales Representative,1994-01-02,London,UK
10513,1997-04-22,1997-06-03,1997-04-28,1,105.65,Die Wandernde Kuh,Stuttgart,Germany,61,28.5,15,0.2,Sirop d'érable,24 - 500 ml bottles,28.5,113,0,25,0,2,Condiments,29,Forêts d'érables,Ste-Hyacinthe,WANDK,Canada,Die Wandernde Kuh,Stuttgart,Germany,7,King Robert,Sales Representative,1994-01-02,London,UK
10809,1998-01-01,1998-01-29,1998-01-07,1,4.87,Wellington Importadora,Resende,Brazil,52,7.0,20,0.0,Filo Mix,16 - 2 kg boxes,7.0,38,0,25,0,5,Grains/Cereals,24,"G'day, Mate",Sydney,WELLI,Australia,Wellington Importadora,Resende,Brazil,7,King Robert,Sales Representative,1994-01-02,London,UK
10585,1997-07-01,1997-07-29,1997-07-10,1,13.41,Wellington Importadora,Resende,Brazil,47,9.5,15,0.0,Zaanse koeken,10 - 4 oz boxes,9.5,36,0,0,0,3,Confections,22,Zaanse Snoepfabriek,Zaandam,WELLI,Netherlands,Wellington Importadora,Resende,Brazil,7,King Robert,Sales Representative,1994-01-02,London,UK
10775,1997-12-12,1998-01-09,1997-12-26,1,20.25,The Cracker Box,Butte,USA,10,31.0,6,0.0,Ikura,12 - 200 ml jars,31.0,31,0,0,0,8,Seafood,4,Tokyo Traders,Tokyo,THECR,Japan,The Cracker Box,Butte,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10775,1997-12-12,1998-01-09,1997-12-26,1,20.25,The Cracker Box,Butte,USA,67,14.0,3,0.0,Laughing Lumberjack Lager,24 - 12 oz bottles,14.0,52,0,10,0,1,Beverages,16,Bigfoot Breweries,Bend,THECR,USA,The Cracker Box,Butte,USA,7,King Robert,Sales Representative,1994-01-02,London,UK
10263,1996-07-23,1996-08-20,1996-07-31,3,146.06,Ernst Handel,Graz,Austria,24,3.6,28,0.0,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,ERNSH,Brazil,Ernst Handel,Graz,Austria,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10263,1996-07-23,1996-08-20,1996-07-31,3,146.06,Ernst Handel,Graz,Austria,74,8.0,36,0.25,Longlife Tofu,5 kg pkg.,10.0,4,20,5,0,7,Produce,4,Tokyo Traders,Tokyo,ERNSH,Japan,Ernst Handel,Graz,Austria,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10263,1996-07-23,1996-08-20,1996-07-31,3,146.06,Ernst Handel,Graz,Austria,16,13.9,60,0.25,Pavlova,32 - 500 g boxes,17.45,29,0,10,0,3,Confections,7,"Pavlova, Ltd.",Melbourne,ERNSH,Australia,Ernst Handel,Graz,Austria,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
11017,1998-04-13,1998-05-11,1998-04-20,2,754.26,Ernst Handel,Graz,Austria,59,55.0,110,0.0,Raclette Courdavault,5 kg pkg.,55.0,79,0,0,0,4,Dairy Products,28,Gai pâturage,Annecy,ERNSH,France,Ernst Handel,Graz,Austria,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
11017,1998-04-13,1998-05-11,1998-04-20,2,754.26,Ernst Handel,Graz,Austria,70,15.0,30,0.0,Outback Lager,24 - 355 ml bottles,15.0,15,10,30,0,1,Beverages,7,"Pavlova, Ltd.",Melbourne,ERNSH,Australia,Ernst Handel,Graz,Austria,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10263,1996-07-23,1996-08-20,1996-07-31,3,146.06,Ernst Handel,Graz,Austria,30,20.7,60,0.25,Nord-Ost Matjeshering,10 - 200 g glasses,25.89,10,0,15,0,8,Seafood,13,Nord-Ost-Fisch Handelsgesellschaft mbH,Cuxhaven,ERNSH,Germany,Ernst Handel,Graz,Austria,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10771,1997-12-10,1998-01-07,1998-01-02,2,11.19,Ernst Handel,Graz,Austria,71,21.5,16,0.0,Flotemysost,10 - 500 g pkgs.,21.5,26,0,0,0,4,Dairy Products,15,Norske Meierier,Sandvika,ERNSH,Norway,Ernst Handel,Graz,Austria,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
11017,1998-04-13,1998-05-11,1998-04-20,2,754.26,Ernst Handel,Graz,Austria,3,10.0,25,0.0,Aniseed Syrup,12 - 550 ml bottles,10.0,13,70,25,0,2,Condiments,1,Exotic Liquids,London,ERNSH,UK,Ernst Handel,Graz,Austria,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10942,1998-03-11,1998-04-08,1998-03-18,3,17.95,Reggiani Caseifici,Reggio Emilia,Italy,49,20.0,28,0.0,Maxilaku,24 - 50 g pkgs.,20.0,10,60,15,0,3,Confections,23,Karkki Oy,Lappeenranta,REGGC,Finland,Reggiani Caseifici,Reggio Emilia,Italy,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10586,1997-07-02,1997-07-30,1997-07-09,1,0.48,Reggiani Caseifici,Reggio Emilia,Italy,52,7.0,4,0.15,Filo Mix,16 - 2 kg boxes,7.0,38,0,25,0,5,Grains/Cereals,24,"G'day, Mate",Sydney,REGGC,Australia,Reggiani Caseifici,Reggio Emilia,Italy,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10705,1997-10-15,1997-11-12,1997-11-18,2,3.52,HILARION-Abastos,San Cristóbal,Venezuela,31,12.5,20,0.0,Gorgonzola Telino,12 - 100 g pkgs,12.5,0,70,20,0,4,Dairy Products,14,Formaggi Fortini s.r.l.,Ravenna,HILAA,Italy,HILARION-Abastos,San Cristóbal,Venezuela,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10705,1997-10-15,1997-11-12,1997-11-18,2,3.52,HILARION-Abastos,San Cristóbal,Venezuela,32,32.0,4,0.0,Mascarpone Fabioli,24 - 200 g pkgs.,32.0,9,40,25,0,4,Dairy Products,14,Formaggi Fortini s.r.l.,Ravenna,HILAA,Italy,HILARION-Abastos,San Cristóbal,Venezuela,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10799,1997-12-26,1998-02-06,1998-01-05,3,30.76,Königlich Essen,Brandenburg,Germany,24,4.5,20,0.15,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,KOENE,Brazil,Königlich Essen,Brandenburg,Germany,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10893,1998-02-18,1998-03-18,1998-02-20,2,77.78,Königlich Essen,Brandenburg,Germany,24,4.5,10,0.0,Guaraná Fantástica,12 - 355 ml cans,4.5,20,0,0,1,1,Beverages,10,Refrescos Americanas LTDA,Sao Paulo,KOENE,Brazil,Königlich Essen,Brandenburg,Germany,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10893,1998-02-18,1998-03-18,1998-02-20,2,77.78,Königlich Essen,Brandenburg,Germany,36,19.0,20,0.0,Inlagd Sill,24 - 250 g  jars,19.0,112,0,20,0,8,Seafood,17,Svensk Sjöföda AB,Stockholm,KOENE,Sweden,Königlich Essen,Brandenburg,Germany,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10799,1997-12-26,1998-02-06,1998-01-05,3,30.76,Königlich Essen,Brandenburg,Germany,59,55.0,25,0.0,Raclette Courdavault,5 kg pkg.,55.0,79,0,0,0,4,Dairy Products,28,Gai pâturage,Annecy,KOENE,France,Königlich Essen,Brandenburg,Germany,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
10506,1997-04-15,1997-05-13,1997-05-02,2,21.19,Königlich Essen,Brandenburg,Germany,70,15.0,14,0.1,Outback Lager,24 - 355 ml bottles,15.0,15,10,30,0,1,Beverages,7,"Pavlova, Ltd.",Melbourne,KOENE,Australia,Königlich Essen,Brandenburg,Germany,9,Dodsworth Anne,Sales Representative,1994-11-15,London,UK
